id,image_id,llava_dsg,llava_tifa,llava-alt_dsg,fuyu_dsg,mplug_dsg,mplug_tifa,llava-alt_tifa,fuyu_tifa,llmscore_over,llmscore_ec,clipscore_norm,blipscore_norm,alignscore_norm,viescore,score
149,2,0,0.4,0.25,1,0.5,0.6,0.4,0.6,1,5,0.5,0.18,0.62,6,0.6
149,3,0,0.2,0,0.75,0.75,0.6,0.2,0.6,1,7,0.58,0.3,0.59,8,0.6
149,4,0.5,0.6,0.5,0.75,0.75,1,0.6,0.8,0,1,0.75,0.75,0.79,7,0.8
149,5,0.75,1,0.75,1,1,1,0.8,1,0,1,0.79,0.48,0.79,8,0.8
149,6,0.5,0.4,0.5,0.75,1,1,0.4,0.6,1,5,0.63,0.25,0.59,8,1.0
149,7,0.5,0.6,0.5,1,1,0.8,0.8,0.8,0,0,0.7,0.4,0.77,8,0.8
149,8,0.5,0.6,1,0.75,1,1,0.8,0.8,0,1,0.75,0.28,0.75,8,0.8
149,9,0.5,0.4,0,0.75,0.5,0.4,0.2,0.6,2,6,0.59,0.04,0.67,7,0.6
149,10,0.25,0.4,0.25,1,0.75,0.8,0.6,0.8,1,3,0.7,0.46,0.65,8,0.6
149,11,0.25,0.4,0.5,0.75,0.75,0.6,0.4,0.6,0,1,0.57,0.28,0.66,7,0.6
149,12,0.25,0.2,0,0.75,0.5,0.4,0.4,0.6,0,5,0.63,0.2,0.64,7,0.4
149,13,0.5,0.6,0.5,0.25,0.75,0.6,0.4,0.4,2,4,0.59,-0.01,0.6,5,0.6
149,14,0.25,0.4,0.5,0.5,0.5,0.8,0.4,0.8,1,4,0.59,0.12,0.59,8,0.6
149,15,0.25,0.4,0.25,0.5,0.5,0.4,0.2,0.8,2,4,0.6,0.25,0.58,6,0.6
149,16,0.5,0.6,0.5,0.5,0.75,0.6,0.4,0.6,1,1,0.57,0.17,0.64,8,0.6
149,17,0,0.4,0,0.5,0.5,0.6,0,0.6,2,3,0.59,-0.04,0.61,8,0.8
150,0,1,1,1,0.5,1,1,1,0.6,0,1,0.65,0.4,0.69,7,0.8
150,1,1,1,1,1,1,1,1,0.4,4,4,0.68,0.45,0.65,8,1.0
150,2,1,1,1,1,1,1,1,0.4,0,0,0.59,0.2,0.57,8,0.8
150,3,0.75,1,1,1,1,1,1,0.4,0,0,0.61,0.37,0.6,8,0.6
150,4,0.75,0.8,1,0.75,1,1,0.8,0.6,0,0,0.62,0.3,0.66,7,0.8
150,5,0.5,0.6,0.75,0.75,0.5,0.8,0.6,0.6,1,4,0.47,0.18,0.55,8,0.8
150,6,0.5,0.6,0.5,1,0.5,0.6,0.6,0.6,1,4,0.52,0.36,0.55,8,0.6
150,7,0.25,0.4,0.25,1,0.5,0.6,0.6,0.6,5,4,0.53,0.23,0.52,8,0.6
150,8,0.25,0.4,0.25,1,0.25,0.4,0.2,0.4,2,4,0.46,0.27,0.46,7,0.6
150,9,0.5,0.6,0.5,1,0.5,0.6,0.6,0.4,2,5,0.54,0.27,0.58,8,0.6
150,10,0.25,0.4,0.25,1,0.75,0.6,0.4,0.2,1,5,0.62,0.37,0.64,7,0.4
150,11,0.75,0.6,0.75,1,1,0.6,0.6,0.4,0,1,0.64,0.52,0.61,8,0.6
150,12,0.75,0.6,0.5,1,0.5,0.6,0.6,0.4,1,4,0.68,0.13,0.65,9,0.6
150,13,0.25,0.6,0.5,1,0.75,0.6,0.6,0.2,2,4,0.63,0.55,0.6,8,0.6
150,14,0.25,0.4,0.25,0.75,1,0.8,0.4,0.2,3,7,0.64,0.21,0.63,8,0.6
151,0,0.3333333333,0.4,0.3333333333,0.3333333333,0.33333333,0.4,0.6,0.4,1,0,0.61,0.35,0.67,7,0.4
151,1,0.3333333333,0.4,0.3333333333,0,0.66666667,0.8,0.6,0.4,4,5,0.55,0.53,0.56,7,0.4
151,2,0.3333333333,0.4,0.3333333333,0,0.66666667,0.4,0.6,0.4,1,4,0.57,0.38,0.66,6,0.4
151,3,0.3333333333,0.4,0.3333333333,0,0.66666667,0.4,0.6,0.4,1,4,0.58,0.39,0.61,7,0.4
151,4,0.3333333333,0.4,0.3333333333,0,0.33333333,0.4,0.6,0.4,2,5,0.59,-0.14,0.59,5,0.4
151,5,0.6666666667,0.6,0.3333333333,0.6666666667,0.33333333,0.4,0.6,0.4,1,5,0.61,0.57,0.72,7,0.4
151,6,0.6666666667,0.6,0.6666666667,0.3333333333,0.66666667,0.6,0.6,0.4,2,4,0.57,0.98,0.56,5,0.4
151,7,0.6666666667,0.4,0.3333333333,0,0.33333333,0.6,0.6,0.2,1,4,0.57,0.34,0.61,3,0.4
151,8,0.3333333333,0.4,0.3333333333,0,0.66666667,0.4,0.6,0.4,2,5,0.61,0.22,0.64,6,0.4
151,9,0.6666666667,0.6,0.6666666667,0.6666666667,0.66666667,0.4,0.4,0.2,2,4,0.61,-0.09,0.65,7,0.4
151,10,1,0.8,1,1,1,1,0.8,0.4,0,0,0.78,0.39,0.78,8,1.0
151,11,1,1,1,1,1,1,1,0.6,0,0,0.79,0.17,0.64,8,0.8
151,12,1,1,1,0,1,1,1,0.2,0,0,0.74,0.14,0.71,7,1.0
151,13,1,1,1,0,1,1,1,0.2,0,0,0.77,0.39,0.83,8,1.0
151,14,1,1,1,0.6666666667,1,1,1,0.8,0,0,0.83,-0.64,0.75,8,1.0
151,15,0.6666666667,0.6,0.6666666667,0.6666666667,0.66666667,0.6,0.6,0.4,2,4,0.6,0.17,0.61,8,0.4
151,16,0.3333333333,0.4,0.3333333333,0.6666666667,0.66666667,0.6,0.4,0.4,1,8,0.52,0.59,0.54,5,0.4
151,17,0.6666666667,0.4,0.6666666667,0,0.33333333,0.6,0.6,0.4,1,1,0.67,0.11,0.56,7,0.4
151,18,0.3333333333,0.4,0.3333333333,0,0.33333333,0.4,0.6,0.2,2,6,0.56,0.11,0.57,8,0.4
152,0,1,1,1,0.75,1,0.8,0.8,0.2,1,1,0.72,0.35,0.63,8,0.8
152,1,0.5,0.8,0.5,0.75,1,0.8,0.8,0.8,0,1,0.63,0.38,0.66,8,0.6
152,2,1,1,1,1,1,1,1,0.6,1,0,0.66,0.7,0.77,8,0.8
152,3,0.5,0.6,0.5,0.75,0.5,0.8,0.6,0.8,1,4,0.63,-0.42,0.67,8,0.6
152,4,0.5,0.6,1,0,0.75,0.8,1,0.6,0,2,0.61,0.82,0.64,8,1.0
152,5,0.25,0.6,0.5,0,0.5,0.6,0.6,0.6,0,2,0.59,0.22,0.67,8,0.6
152,6,0.25,0.6,0.25,0.5,0.25,0.6,0.6,0.6,1,1,0.57,0.39,0.62,7,0.6
152,7,0.5,0.6,0.5,0.75,0.5,0.6,0.8,0.6,1,4,0.57,0.78,0.57,8,0.8
152,8,1,1,1,0.5,1,1,1,0.6,0,1,0.68,0.56,0.79,8,1.0
152,9,0.5,0.6,0.5,1,0.75,0.8,0.6,0.8,2,7,0.62,0.32,0.66,8,0.8
152,10,0.5,0.8,0.5,1,0.75,0.8,0.8,0.6,1,5,0.64,0.61,0.68,8,0.8
152,11,0.25,0.6,0.25,1,0.25,0.6,0.6,1,0,2,0.61,0.11,0.66,8,0.6
152,12,0.25,0.6,0.25,0.25,1,0.8,0.6,0.6,1,2,0.55,0.77,0.62,7,0.6
152,13,0.25,0.6,0.75,0.25,0.75,0.4,1,0.6,2,4,0.63,0.09,0.62,6,0.4
152,14,1,1,1,0.75,1,1,1,0.8,0,0,0.59,0.42,0.64,8,0.8
152,15,0.5,0.8,0.5,0.5,0.75,0.8,0.8,0.6,1,1,0.61,0.6,0.7,8,0.8
152,16,0.25,0.4,0.5,0.5,0.25,0.4,0.4,0.8,2,5,0.6,0.2,0.61,8,0.6
153,0,0.25,0.6,0.5,0.25,0.5,0.6,0.4,0.6,1,4,0.5,0.91,0.64,8,0.8
153,1,0.5,0.8,0.5,0.75,0.5,0.8,0.8,0.6,5,9,0.48,1.09,0.65,7,0.8
153,2,0.25,0.6,0.25,0.75,0.25,0.6,0.4,0.8,1,5,0.51,1.06,0.58,7,0.6
153,3,0.25,0.4,0.5,1,0.5,0.8,0.6,0.8,4,6,0.57,0.07,0.69,8,0.6
153,4,1,1,1,0.75,1,0.8,1,0.6,0,0,0.56,0.82,0.62,8,1.0
153,5,0.5,0.6,0.5,0.75,0.5,0.6,0.6,0.6,1,4,0.58,0.67,0.66,8,0.8
153,6,0.5,0.4,0.75,1,0.75,0.6,1,0.8,2,8,0.6,0.69,0.66,8,1.0
153,7,0.75,0.6,1,1,1,0.8,0.6,0.4,0,0,0.56,0.7,0.71,8,0.6
153,8,0.5,0.8,0.5,0.75,0.5,0.6,0.8,0.8,0,4,0.6,0.54,0.67,8,0.6
153,9,1,1,1,1,1,1,1,0.8,0,0,0.59,0.77,0.78,8,0.8
153,10,0.75,0.6,0.75,1,1,0.8,0.8,0.6,1,2,0.56,0.26,0.71,8,0.6
153,11,0.75,0.8,1,1,1,1,1,0.8,1,2,0.57,0.85,0.58,8,0.8
153,12,0.5,0.8,0.5,0.5,0.75,0.8,0.8,0.4,1,4,0.57,0.76,0.68,8,0.8
154,0,1,1,1,1,1,1,1,0.3333333333,0,1,0.6,0.16,0.68,6,1.0
154,1,1,1,1,1,1,1,1,0.6666666667,0,1,0.73,0.51,0.66,8,0.6666666666666666
154,2,0.75,1,1,1,1,1,1,0.6666666667,0,0,0.68,0.34,0.75,8,0.6666666666666666
154,3,0.75,1,1,0.25,1,1,1,0.3333333333,0,0,0.62,0.22,0.64,8,0.6666666666666666
154,4,0.75,0.6666666667,0.75,1,1,1,0.6666666667,0.6666666667,0,0,0.65,0.36,0.65,7,0.6666666666666666
154,5,0.5,0.6666666667,0.5,1,0.75,0.6666666667,0.6666666667,0.6666666667,1,1,0.45,0.3,0.5,8,0.6666666666666666
154,6,0.25,0.3333333333,0.25,1,0.25,0.3333333333,0.3333333333,0.6666666667,2,4,0.42,0.53,0.53,6,0.3333333333333333
154,7,0.5,0.6666666667,0.5,0.5,0.5,0.6666666667,0.6666666667,0.3333333333,1,4,0.48,0.21,0.57,6,0.6666666666666666
154,8,0.5,0.6666666667,0.5,0.5,0.75,0.6666666667,0.6666666667,0.3333333333,1,4,0.53,0.32,0.57,7,0.6666666666666666
154,9,0.25,0.6666666667,0.5,0.75,0.25,0.3333333333,0.6666666667,0.3333333333,4,5,0.52,0.37,0.5,8,0.3333333333333333
154,10,0.25,0.3333333333,0.5,0.75,0.5,0.6666666667,0.6666666667,1,2,5,0.53,0.55,0.5,8,0.6666666666666666
154,11,0.25,0.3333333333,0.25,1,0.5,0.6666666667,0.3333333333,1,2,4,0.49,0.62,0.52,7,0.3333333333333333
154,12,0.25,0.3333333333,0.25,1,0.25,0.3333333333,0.3333333333,0.6666666667,1,4,0.43,-0.02,0.42,7,0.3333333333333333
154,13,0.5,0.6666666667,0.75,0.5,0.5,0.6666666667,1,0.3333333333,1,3,0.55,0.15,0.6,7,0.6666666666666666
154,14,0.25,0.3333333333,0.25,0.25,0.25,0.3333333333,0.3333333333,0.3333333333,1,2,0.57,1.24,0.53,7,0.3333333333333333
154,15,0.5,0.3333333333,0.5,0.75,1,1,0.3333333333,0.3333333333,2,4,0.67,0.54,0.69,8,0.6666666666666666
154,16,0.25,0.3333333333,0.25,0.75,0.75,1,0.3333333333,1,1,4,0.6,0.63,0.57,7,0.3333333333333333
154,17,0.25,0.3333333333,0.5,0.75,0.5,0.6666666667,0.3333333333,0.6666666667,2,7,0.63,0.58,0.58,6,0.6666666666666666
155,0,0.8,1,0.8,1,1,1,1,0.6666666667,0,0,0.7,0.27,0.76,8,1.0
155,1,0.8,0.8333333333,0.8,1,1,1,0.8333333333,0.5,1,2,0.64,0.15,0.69,8,0.6666666666666666
155,2,0.8,0.8333333333,0.8,0.8,0.8,0.8333333333,0.8333333333,0.8333333333,0,1,0.58,0.18,0.64,8,0.8333333333333334
155,3,0.8,0.6666666667,0.8,0.8,1,0.8333333333,0.8333333333,0.3333333333,1,2,0.66,0.14,0.68,8,0.6666666666666666
155,4,0.8,0.8333333333,0.8,0.8,0.8,0.6666666667,0.8333333333,0.6666666667,1,3,0.68,0.34,0.67,8,0.8333333333333334
155,5,0.6,0.3333333333,0.6,0.6,0.6,0.6666666667,0.5,0.5,2,5,0.35,0.7,0.38,6,0.3333333333333333
155,6,0.6,0.3333333333,0.6,0.6,0.6,0.8333333333,0.6666666667,0.6666666667,2,6,0.37,0.6,0.41,5,0.5
155,7,0.6,0.6666666667,0.6,0.6,0.6,0.5,0.6666666667,0.8333333333,2,4,0.35,0.52,0.43,8,0.6666666666666666
155,8,0.8,0.8333333333,0.8,1,1,0.8333333333,0.8333333333,0.8333333333,1,1,0.65,0.58,0.6,8,0.6666666666666666
155,9,0.8,0.8333333333,1,1,1,0.8333333333,0.8333333333,0.6666666667,1,1,0.63,0.29,0.63,8,0.6666666666666666
155,10,0.8,0.8333333333,0.8,0.8,0.8,1,0.8333333333,0.6666666667,0,2,0.63,0.37,0.64,8,0.6666666666666666
155,11,0.8,0.8333333333,0.8,0.8,0.8,0.6666666667,0.8333333333,0.3333333333,1,4,0.6,0.11,0.59,8,0.6666666666666666
155,12,0.8,1,0.8,0.8,0.8,1,1,0.5,0,0,0.65,0.12,0.68,8,1.0
155,13,0.8,0.6666666667,1,0.6,1,0.8333333333,0.6666666667,0.3333333333,1,0,0.46,0.39,0.51,5,0.6666666666666666
155,14,0.8,0.5,1,0.8,1,0.6666666667,0.6666666667,0.1666666667,3,8,0.46,0.84,0.51,6,0.3333333333333333
155,15,0.8,0.5,0.8,0.6,1,0.6666666667,0.5,0.6666666667,2,5,0.46,0.45,0.45,6,0.5
155,16,0.8,0.5,0.8,0.8,1,0.6666666667,0.5,0.6666666667,2,4,0.44,0.74,0.44,3,0.3333333333333333
155,17,0.8,0.5,0.8,1,1,0.5,0.6666666667,0.5,2,5,0.41,0.9,0.49,7,0.5
155,18,0.6,0.5,0.6,0.6,0.6,0.5,0.8333333333,0.8333333333,2,6,0.41,0.66,0.39,7,0.6666666666666666
155,19,0.8,0.6666666667,1,0.2,1,0.8333333333,0.6666666667,0.3333333333,1,4,0.59,0.5,0.57,8,0.6666666666666666
155,20,0.8,0.6666666667,1,0.8,1,0.8333333333,1,0.6666666667,1,4,0.6,0.44,0.56,6,0.6666666666666666
155,21,0.8,0.6666666667,1,0.4,0.8,0.8333333333,0.8333333333,0.6666666667,1,0,0.58,0.04,0.53,8,0.6666666666666666
155,22,0.8,0.6666666667,1,0.6,1,0.8333333333,0.6666666667,0.8333333333,1,0,0.59,0.49,0.59,8,0.6666666666666666
155,23,0.8,0.8333333333,1,0.6,1,0.8333333333,0.6666666667,0.8333333333,1,0,0.58,0.12,0.58,8,0.6666666666666666
155,24,0.8,0.6666666667,1,0.6,1,1,0.8333333333,0.5,2,5,0.58,0.84,0.53,6,0.6666666666666666
155,25,0.8,0.6666666667,1,0.6,1,0.8333333333,0.6666666667,0.6666666667,2,9,0.59,0.4,0.53,8,0.6666666666666666
155,26,0.8,0.6666666667,1,0.8,1,0.8333333333,0.6666666667,0.6666666667,1,4,0.56,0.84,0.53,8,0.6666666666666666
155,27,0.8,0.6666666667,1,0.6,0.8,0.8333333333,0.6666666667,0.5,1,4,0.59,0.44,0.52,8,0.6666666666666666
155,28,0.8,0.6666666667,1,0.6,1,0.8333333333,0.8333333333,1,1,4,0.6,0.87,0.5,8,0.6666666666666666
155,29,0.8,1,0.8,0.8,1,1,1,0.8333333333,0,0,0.82,0.19,0.79,8,1.0
155,30,0.8,1,0.8,1,1,1,1,0.8333333333,0,0,0.76,0.24,0.79,8,1.0
155,31,1,1,1,1,0.8,1,1,0.8333333333,0,0,0.82,-0.05,0.78,8,0.8333333333333334
155,32,0.8,1,0.8,0.8,1,1,1,0.8333333333,0,0,0.78,0.21,0.76,7,0.8333333333333334
155,33,0.8,1,0.8,1,0.8,1,1,1,0,0,0.72,0.41,0.76,7,0.8333333333333334
155,34,0.8,1,0.8,1,0.8,1,1,1,0,1,0.77,0.4,0.71,8,0.8333333333333334
155,35,0.8,0.8333333333,0.8,1,1,1,0.8333333333,0.8333333333,0,2,0.75,0.43,0.71,8,0.8333333333333334
155,36,0.8,1,1,1,0.8,0.8333333333,1,0.6666666667,0,0,0.8,0.3,0.75,8,1.0
155,37,0.8,1,0.8,1,0.8,1,1,1,0,1,0.77,0.26,0.77,8,0.8333333333333334
155,38,0.8,1,0.8,1,0.8,1,1,0.8333333333,0,0,0.73,0.35,0.73,8,1.0
155,39,0.8,0.8333333333,0.8,1,0.8,0.8333333333,0.8333333333,0.5,1,5,0.67,0.26,0.61,8,0.6666666666666666
155,40,0.8,0.8333333333,0.8,1,0.8,0.8333333333,0.8333333333,0.8333333333,1,1,0.72,-0.07,0.68,8,1.0
155,41,0.8,0.8333333333,0.8,1,0.8,0.8333333333,0.8333333333,0.6666666667,1,4,0.67,0.43,0.63,8,0.5
155,42,0.8,0.8333333333,0.8,0.8,1,1,0.6666666667,0.6666666667,0,0,0.66,0.46,0.63,8,0.6666666666666666
155,43,0.8,0.8333333333,1,0.8,1,0.8333333333,0.8333333333,0.5,0,0,0.63,0.02,0.62,8,0.6666666666666666
155,44,0.8,0.6666666667,1,0.4,1,0.8333333333,0.6666666667,0.3333333333,1,4,0.6,0.88,0.53,8,0.6666666666666666
155,45,0.8,1,0.8,1,1,1,1,0.8333333333,0,0,0.76,-0.06,0.72,8,0.8333333333333334
155,46,1,0.8333333333,1,0.8,0.8,1,1,0.8333333333,0,1,0.82,0.29,0.76,8,0.8333333333333334
155,47,1,1,0.8,1,0.8,1,1,0.8333333333,3,6,0.72,0.33,0.77,9,0.8333333333333334
155,48,0.8,1,1,1,1,1,1,0.6666666667,0,0,0.72,0.11,0.71,8,1.0
155,49,0.8,1,0.8,1,0.8,0.8333333333,1,0.8333333333,2,5,0.64,0.42,0.65,8,0.8333333333333334
155,50,0.8,0.8333333333,0.8,1,0.8,1,0.8333333333,0.8333333333,0,1,0.65,0.35,0.7,8,1.0
155,51,0.8,0.8333333333,0.8,1,0.8,1,0.8333333333,0.6666666667,1,4,0.62,-0.04,0.67,8,0.6666666666666666
155,52,0.8,1,0.8,0.8,0.8,1,1,0.8333333333,2,4,0.59,-0.05,0.67,8,1.0
155,53,0.8,0.8333333333,0.8,0.8,0.8,0.8333333333,0.8333333333,0.8333333333,0,0,0.63,0.11,0.7,7,1.0
156,0,0.5,0.5454545455,0.6666666667,0.3333333333,0.66666667,0.6363636364,0.5454545455,0.4545454545,3,7,0.49,0.13,0.47,8,0.45454545454545453
156,1,0.8333333333,0.8181818182,0.8333333333,0.6666666667,0.66666667,0.7272727273,0.7272727273,0.7272727273,2,6,0.57,0.69,0.53,8,0.8181818181818182
156,2,0.3333333333,0.4545454545,0.5,0.6666666667,0.83333333,0.4545454545,0.5454545455,0.3636363636,2,6,0.56,-0.2,0.56,7,0.36363636363636365
156,3,0.6666666667,0.2727272727,0.6666666667,0.6666666667,0.66666667,0.6363636364,0.5454545455,0.5454545455,2,4,0.47,-0.29,0.49,8,0.36363636363636365
156,4,0.8333333333,0.8181818182,0.8333333333,0.6666666667,0.83333333,0.7272727273,0.7272727273,0.2727272727,1,0,0.63,-0.29,0.71,6,0.8181818181818182
156,5,0.8333333333,0.8181818182,0.8333333333,0.6666666667,0.83333333,0.7272727273,0.7272727273,0.4545454545,0,2,0.69,0.09,0.63,6,0.8181818181818182
156,6,0.6666666667,0.7272727273,0.8333333333,0.6666666667,0.83333333,0.7272727273,0.6363636364,0.5454545455,1,0,0.67,0.31,0.66,7,0.7272727272727273
156,7,0.8333333333,0.8181818182,0.8333333333,0.6666666667,0.83333333,0.7272727273,0.7272727273,0.3636363636,1,7,0.64,-0.37,0.75,6,0.8181818181818182
156,8,0.8333333333,0.8181818182,0.8333333333,0.8333333333,0.83333333,0.7272727273,0.7272727273,0.5454545455,1,5,0.65,-0.52,0.72,7,0.8181818181818182
156,9,0.6666666667,0.6363636364,0.8333333333,0.8333333333,0.83333333,0.7272727273,0.6363636364,0.6363636364,1,3,0.46,-0.34,0.54,6,0.45454545454545453
156,10,0.8333333333,0.8181818182,0.8333333333,0.8333333333,0.83333333,0.7272727273,0.7272727273,0.8181818182,1,0,0.63,-0.18,0.74,7,0.8181818181818182
156,11,0.6666666667,0.7272727273,0.8333333333,0.8333333333,0.83333333,0.4545454545,0.7272727273,0.5454545455,1,5,0.45,-0.37,0.51,7,0.6363636363636364
156,12,0.8333333333,0.8181818182,0.8333333333,0.8333333333,0.83333333,0.5454545455,0.7272727273,0.6363636364,1,1,0.58,-0.52,0.61,7,0.7272727272727273
156,13,0.8333333333,0.8181818182,0.8333333333,0.8333333333,0.83333333,0.7272727273,0.7272727273,0.6363636364,1,2,0.61,-0.38,0.68,8,0.9090909090909091
156,14,0.5,0.4545454545,0.6666666667,0.8333333333,0.66666667,0.5454545455,0.4545454545,0.3636363636,1,3,0.47,-0.3,0.61,7,0.5454545454545454
156,15,0.5,0.4545454545,0.6666666667,0.6666666667,0.5,0.3636363636,0.3636363636,0.2727272727,2,4,0.56,0.61,0.6,7,0.45454545454545453
156,16,0.5,0.3636363636,0.6666666667,0.5,0.5,0.4545454545,0.4545454545,0.2727272727,2,5,0.56,0.29,0.52,7,0.36363636363636365
156,17,0.5,0.3636363636,0.6666666667,0.3333333333,0.5,0.3636363636,0.5454545455,0.1818181818,1,1,0.63,-0.33,0.62,6,0.36363636363636365
156,18,0.5,0.3636363636,0.6666666667,0.8333333333,0.66666667,0.6363636364,0.4545454545,0.1818181818,3,7,0.5,-0.01,0.47,7,0.45454545454545453
156,19,0.6666666667,0.5454545455,0.8333333333,0.6666666667,0.66666667,0.5454545455,0.6363636364,0.3636363636,1,1,0.59,-0.33,0.71,8,0.6363636363636364
156,20,0.8333333333,0.8181818182,0.8333333333,0.6666666667,0.83333333,0.7272727273,0.7272727273,0.3636363636,1,1,0.69,0.34,0.69,8,0.9090909090909091
156,21,0.8333333333,0.6363636364,1,0.5,0.83333333,0.6363636364,0.7272727273,0.3636363636,1,3,0.78,-0.27,0.79,8,0.7272727272727273
156,22,0.8333333333,0.7272727273,0.8333333333,0.5,0.66666667,0.6363636364,0.7272727273,0.09090909,1,4,0.74,-0.77,0.9,8,0.6363636363636364
156,23,0.6666666667,0.7272727273,0.8333333333,0,0.83333333,0.6363636364,0.7272727273,0.3636363636,0,1,0.77,-0.07,0.9,8,0.8181818181818182
156,24,0.6666666667,0.6363636364,0.6666666667,0.6666666667,0.83333333,0.6363636364,0.4545454545,0.2727272727,1,0,0.55,-0.05,0.61,6,0.6363636363636364
156,25,0.6666666667,0.5454545455,0.8333333333,0.6666666667,0.83333333,0.6363636364,0.6363636364,0.3636363636,1,3,0.65,0.17,0.64,8,0.7272727272727273
156,26,0.6666666667,0.6363636364,0.6666666667,0.5,0.66666667,0.5454545455,0.4545454545,0.3636363636,2,6,0.57,0.1,0.55,7,0.5454545454545454
156,27,0.6666666667,0.6363636364,0.6666666667,0.6666666667,0.66666667,0.5454545455,0.5454545455,0.2727272727,1,3,0.6,-0.46,0.61,6,0.6363636363636364
156,28,0.6666666667,0.6363636364,0.6666666667,0.5,0.83333333,0.4545454545,0.4545454545,0.1818181818,2,4,0.54,-0.21,0.63,4,0.6363636363636364
156,29,0.5,0.4545454545,0.5,0.6666666667,0.5,0.4545454545,0.4545454545,0.3636363636,2,8,0.28,-0.44,0.28,7,0.45454545454545453
156,30,0.6666666667,0.5454545455,0.6666666667,0.5,0.66666667,0.5454545455,0.5454545455,0.2727272727,3,12,0.31,-0.17,0.37,7,0.45454545454545453
156,31,0.5,0.4545454545,0.5,0.8333333333,0.66666667,0.5454545455,0.4545454545,0.3636363636,3,12,0.24,-0.11,0.34,7,0.45454545454545453
156,32,0.5,0.4545454545,0.5,0.8333333333,0.5,0.5454545455,0.4545454545,0.5454545455,2,8,0.33,-0.49,0.33,7,0.5454545454545454
156,33,0.3333333333,0.3636363636,0.3333333333,0.5,0.33333333,0.2727272727,0.2727272727,0.4545454545,3,12,0.21,-0.39,0.33,6,0.2727272727272727
156,34,0.8333333333,0.8181818182,0.8333333333,0.8333333333,0.83333333,0.6363636364,0.6363636364,0.6363636364,1,0,0.64,0.11,0.71,6,0.8181818181818182
156,35,0.8333333333,0.7272727273,0.8333333333,0.8333333333,0.83333333,0.7272727273,0.7272727273,0.6363636364,0,2,0.53,-0.15,0.63,8,0.8181818181818182
156,36,0.6666666667,0.6363636364,0.8333333333,0.8333333333,0.83333333,0.6363636364,0.6363636364,0.4545454545,1,0,0.53,0.39,0.64,7,0.5454545454545454
156,37,0.8333333333,0.8181818182,0.8333333333,0.8333333333,0.83333333,0.7272727273,0.6363636364,0.4545454545,1,0,0.63,-0.08,0.68,6,0.8181818181818182
156,38,0.8333333333,0.8181818182,0.8333333333,0.8333333333,0.83333333,0.7272727273,0.7272727273,0.4545454545,1,0,0.64,-0.17,0.66,6,0.8181818181818182
156,39,0.5,0.4545454545,0.6666666667,0.6666666667,0.83333333,0.3636363636,0.4545454545,0.2727272727,2,9,0.44,0.12,0.52,6,0.5454545454545454
156,40,0.5,0.4545454545,0.5,0.6666666667,0.66666667,0.4545454545,0.3636363636,0.1818181818,2,7,0.52,0.39,0.49,7,0.45454545454545453
156,41,0.5,0.4545454545,0.5,0.6666666667,0.5,0.4545454545,0.3636363636,0.1818181818,1,4,0.49,-0.12,0.48,4,0.6363636363636364
156,42,0.5,0.4545454545,0.5,0.5,0.5,0.2727272727,0.3636363636,0.2727272727,2,4,0.47,-0.02,0.51,7,0.45454545454545453
156,43,0.5,0.3636363636,0.5,0.3333333333,0.5,0.3636363636,0.3636363636,0.1818181818,2,4,0.55,0.28,0.48,7,0.45454545454545453
156,44,1,0.9090909091,1,0.8333333333,1,0.9090909091,0.9090909091,0.5454545455,2,4,0.81,0.4,0.62,8,0.7272727272727273
156,45,1,0.9090909091,1,0.8333333333,1,0.9090909091,0.9090909091,0.4545454545,2,4,0.86,0.01,0.88,8,1.0
156,46,0.8333333333,0.6363636364,1,0.3333333333,0.83333333,0.7272727273,0.8181818182,0.3636363636,2,2,0.71,0.1,0.73,8,0.7272727272727273
156,47,1,0.8181818182,1,0.5,1,0.8181818182,0.8181818182,0.3636363636,0,2,0.8,-0.77,0.79,8,0.8181818181818182
156,48,1,1,1,0.3333333333,1,0.8181818182,0.9090909091,0.4545454545,"""0",2,0.86,-0.03,0.87,8,1.0
156,49,1,0.9090909091,1,1,1,0.8181818182,0.8181818182,0.6363636364,2,6,0.77,0.38,0.67,8,0.9090909090909091
156,50,0.8333333333,0.8181818182,0.8333333333,0.8333333333,0.83333333,0.7272727273,0.7272727273,0.3636363636,1,1,0.68,0.16,0.7,8,0.8181818181818182
156,51,0.6666666667,0.5454545455,0.6666666667,0.8333333333,0.83333333,0.5454545455,0.6363636364,0.4545454545,2,5,0.71,0.2,0.56,7,0.5454545454545454
156,52,1,0.8181818182,1,0.5,1,0.6363636364,0.8181818182,0.3636363636,0,0,0.78,-0.73,0.77,8,0.8181818181818182
156,53,0.1666666667,0.1818181818,0.5,0.5,0.83333333,0.4545454545,0.5454545455,0.3636363636,3,7,0.38,0.11,0.27,5,0.36363636363636365
156,54,0.3333333333,0.4545454545,0.6666666667,0.8333333333,0.66666667,0.4545454545,0.5454545455,0.5454545455,3,8,0.39,0.13,0.41,7,0.45454545454545453
156,55,0.5,0.5454545455,0.6666666667,0.5,0.66666667,0.5454545455,0.5454545455,0.3636363636,3,5,0.39,-0.4,0.36,6,0.45454545454545453
156,56,0.5,0.5454545455,0.6666666667,0.8333333333,0.66666667,0.4545454545,0.5454545455,0.4545454545,2,3,0.45,-0.36,0.42,5,0.45454545454545453
