ID,Prompt,Image,Image Source,New filename,Rank order (higher is “farther away” from start),Rank order (higher is “farther away” from start)
179,A squirrel standing on a chair.,179_A squirrel standing on a chair._2.png,SD2.1,179-2.png,0,0
179,A squirrel standing on a chair.,179_A squirrel standing on a chair._3.png,SD2.1,179-3.png,0,0
179,A squirrel standing on a chair.,179_A squirrel standing on a chair._4.png,SD2.1,179-4.png,0,0
180,A dog standing on the floor.,180_A dog standing on the floor._0.png,SD2.1,180-0.png,0,0
180,A dog standing on the floor.,180_A dog standing on the floor._1.png,SD2.1,180-1.png,2,2
180,A dog standing on the floor.,180_A dog standing on the floor._2.png,SD2.1,180-2.png,1,1
180,A dog standing on the floor.,180_A dog standing on the floor._3.png,SD2.1,180-3.png,0,0
180,A dog standing on the floor.,180_A dog standing on the floor._4.png,SD2.1,180-4.png,0,0
181,A tiger standing on a bed.,181_A tiger standing on a bed._0.png,SD2.1,181-0.png,1,1
181,A tiger standing on a bed.,181_A tiger standing on a bed._1.png,SD2.1,181-1.png,2,2
181,A tiger standing on a bed.,181_A tiger standing on a bed._2.png,SD2.1,181-2.png,0,0
181,A tiger standing on a bed.,181_A tiger standing on a bed._3.png,SD2.1,181-3.png,0,0
181,A tiger standing on a bed.,181_A tiger standing on a bed._4.png,SD2.1,181-4.png,0,0
182,An elephant standing on the floor.,182_An elephant standing on the floor._0.png,SD2.1,182-0.png,0,0
182,An elephant standing on the floor.,182_An elephant standing on the floor._1.png,SD2.1,182-1.png,1,1
182,An elephant standing on the floor.,182_An elephant standing on the floor._2.png,SD2.1,182-2.png,0,0
182,An elephant standing on the floor.,182_An elephant standing on the floor._3.png,SD2.1,182-3.png,0,0
182,An elephant standing on the floor.,182_An elephant standing on the floor._4.png,SD2.1,182-4.png,0,0
183,A lion standing on a bed.,183_A lion standing on a bed._0.png,SD2.1,183-0.png,2,2
183,A lion standing on a bed.,183_A lion standing on a bed._1.png,SD2.1,183-1.png,1,1
183,A lion standing on a bed.,183_A lion standing on a bed._2.png,SD2.1,183-2.png,0,0
183,A lion standing on a bed.,183_A lion standing on a bed._3.png,SD2.1,183-3.png,1,1
183,A lion standing on a bed.,183_A lion standing on a bed._4.png,SD2.1,183-4.png,1,1
184,A lion standing on a chair.,184_A lion standing on a chair._0.png,SD2.1,184-0.png,2,2
184,A lion standing on a chair.,184_A lion standing on a chair._1.png,SD2.1,184-1.png,1,1
184,A lion standing on a chair.,184_A lion standing on a chair._2.png,SD2.1,184-2.png,1,1
184,A lion standing on a chair.,184_A lion standing on a chair._3.png,SD2.1,184-3.png,0,0
184,A lion standing on a chair.,184_A lion standing on a chair._4.png,SD2.1,184-4.png,0,0
185,A cat standing on a bed.,185_A cat standing on a bed._0.png,SD2.1,185-0.png,1,1
185,A cat standing on a bed.,185_A cat standing on a bed._1.png,SD2.1,185-1.png,1,1
185,A cat standing on a bed.,185_A cat standing on a bed._2.png,SD2.1,185-2.png,0,0
185,A cat standing on a bed.,185_A cat standing on a bed._3.png,SD2.1,185-3.png,1,1
185,A cat standing on a bed.,185_A cat standing on a bed._4.png,SD2.1,185-4.png,0,0
186,A lion standing on the floor.,186_A lion standing on the floor._0.png,SD2.1,186-0.png,3,3
186,A lion standing on the floor.,186_A lion standing on the floor._1.png,SD2.1,186-1.png,1,1
186,A lion standing on the floor.,186_A lion standing on the floor._2.png,SD2.1,186-2.png,2,2
186,A lion standing on the floor.,186_A lion standing on the floor._3.png,SD2.1,186-3.png,0,0
186,A lion standing on the floor.,186_A lion standing on the floor._4.png,SD2.1,186-4.png,0,0
187,A dog standing on a table.,187_A dog standing on a table._0.png,SD2.1,187-0.png,0,0
187,A dog standing on a table.,187_A dog standing on a table._1.png,SD2.1,187-1.png,2,2
187,A dog standing on a table.,187_A dog standing on a table._2.png,SD2.1,187-2.png,0,0
187,A dog standing on a table.,187_A dog standing on a table._3.png,SD2.1,187-3.png,0,0
187,A dog standing on a table.,187_A dog standing on a table._4.png,SD2.1,187-4.png,1,1
188,A lion standing on a table.,188_A lion standing on a table._0.png,SD2.1,188-0.png,1,1
188,A lion standing on a table.,188_A lion standing on a table._1.png,SD2.1,188-1.png,2,2
188,A lion standing on a table.,188_A lion standing on a table._2.png,SD2.1,188-2.png,0,0
188,A lion standing on a table.,188_A lion standing on a table._3.png,SD2.1,188-3.png,0,0
188,A lion standing on a table.,188_A lion standing on a table._4.png,SD2.1,188-4.png,0,0
189,A squirrel standing on a table.,189_A squirrel standing on a table._0.png,SD2.1,189-0.png,1,1
189,A squirrel standing on a table.,189_A squirrel standing on a table._1.png,SD2.1,189-1.png,0,0
189,A squirrel standing on a table.,189_A squirrel standing on a table._2.png,SD2.1,189-2.png,0,0
189,A squirrel standing on a table.,189_A squirrel standing on a table._3.png,SD2.1,189-3.png,0,0
189,A squirrel standing on a table.,189_A squirrel standing on a table._4.png,SD2.1,189-4.png,0,0
190,A tiger standing on the floor.,190_A tiger standing on the floor._0.png,SD2.1,190-0.png,1,1
190,A tiger standing on the floor.,190_A tiger standing on the floor._1.png,SD2.1,190-1.png,0,0
190,A tiger standing on the floor.,190_A tiger standing on the floor._2.png,SD2.1,190-2.png,2,2
190,A tiger standing on the floor.,190_A tiger standing on the floor._3.png,SD2.1,190-3.png,0,0
190,A tiger standing on the floor.,190_A tiger standing on the floor._4.png,SD2.1,190-4.png,2,2
191,A cat standing on a chair.,191_A cat standing on a chair._0.png,SD2.1,191-0.png,1,1
191,A cat standing on a chair.,191_A cat standing on a chair._1.png,SD2.1,191-1.png,1,1
191,A cat standing on a chair.,191_A cat standing on a chair._2.png,SD2.1,191-2.png,0,0
191,A cat standing on a chair.,191_A cat standing on a chair._3.png,SD2.1,191-3.png,1,1
191,A cat standing on a chair.,191_A cat standing on a chair._4.png,SD2.1,191-4.png,1,1
192,A tiger standing on a table.,192_A tiger standing on a table._0.png,SD2.1,192-0.png,2,2
192,A tiger standing on a table.,192_A tiger standing on a table._1.png,SD2.1,192-1.png,3,3
192,A tiger standing on a table.,192_A tiger standing on a table._2.png,SD2.1,192-2.png,1,1
192,A tiger standing on a table.,192_A tiger standing on a table._3.png,SD2.1,192-3.png,0,0
192,A tiger standing on a table.,192_A tiger standing on a table._4.png,SD2.1,192-4.png,1,1
193,An elephant standing on a bed.,193_An elephant standing on a bed._0.png,SD2.1,193-0.png,0,0
193,An elephant standing on a bed.,193_An elephant standing on a bed._1.png,SD2.1,193-1.png,1,1
193,An elephant standing on a bed.,193_An elephant standing on a bed._2.png,SD2.1,193-2.png,0,0
193,An elephant standing on a bed.,193_An elephant standing on a bed._3.png,SD2.1,193-3.png,0,0
193,An elephant standing on a bed.,193_An elephant standing on a bed._4.png,SD2.1,193-4.png,0,0
194,A dog standing on a bed.,194_A dog standing on a bed._0.png,SD2.1,194-0.png,2,2
194,A dog standing on a bed.,194_A dog standing on a bed._1.png,SD2.1,194-1.png,1,1
194,A dog standing on a bed.,194_A dog standing on a bed._2.png,SD2.1,194-2.png,1,1
194,A dog standing on a bed.,194_A dog standing on a bed._3.png,SD2.1,194-3.png,1,1
194,A dog standing on a bed.,194_A dog standing on a bed._4.png,SD2.1,194-4.png,0,0
195,A dog standing on a chair.,195_A dog standing on a chair._0.png,SD2.1,195-0.png,2,2
195,A dog standing on a chair.,195_A dog standing on a chair._1.png,SD2.1,195-1.png,3,3
195,A dog standing on a chair.,195_A dog standing on a chair._2.png,SD2.1,195-2.png,0,0
195,A dog standing on a chair.,195_A dog standing on a chair._3.png,SD2.1,195-3.png,1,1
195,A dog standing on a chair.,195_A dog standing on a chair._4.png,SD2.1,195-4.png,0,0
196,A cat standing on the floor.,196_A cat standing on the floor._0.png,SD2.1,196-0.png,3,3
196,A cat standing on the floor.,196_A cat standing on the floor._1.png,SD2.1,196-1.png,1,1
196,A cat standing on the floor.,196_A cat standing on the floor._2.png,SD2.1,196-2.png,2,2
196,A cat standing on the floor.,196_A cat standing on the floor._3.png,SD2.1,196-3.png,2,2
196,A cat standing on the floor.,196_A cat standing on the floor._4.png,SD2.1,196-4.png,0,0
197,An elephant standing on a chair.,197_An elephant standing on a chair._0.png,SD2.1,197-0.png,1,1
197,An elephant standing on a chair.,197_An elephant standing on a chair._1.png,SD2.1,197-1.png,0,0
197,An elephant standing on a chair.,197_An elephant standing on a chair._2.png,SD2.1,197-2.png,2,2
197,An elephant standing on a chair.,197_An elephant standing on a chair._3.png,SD2.1,197-3.png,4,4
197,An elephant standing on a chair.,197_An elephant standing on a chair._4.png,SD2.1,197-4.png,3,3
198,A tiger standing on a chair.,198_A tiger standing on a chair._0.png,SD2.1,198-0.png,2,2
198,A tiger standing on a chair.,198_A tiger standing on a chair._1.png,SD2.1,198-1.png,0,0
198,A tiger standing on a chair.,198_A tiger standing on a chair._2.png,SD2.1,198-2.png,3,3
198,A tiger standing on a chair.,198_A tiger standing on a chair._3.png,SD2.1,198-3.png,0,0
198,A tiger standing on a chair.,198_A tiger standing on a chair._4.png,SD2.1,198-4.png,1,1
199,A squirrel standing on the floor.,199_A squirrel standing on the floor._0.png,SD2.1,199-0.png,0,0
199,A squirrel standing on the floor.,199_A squirrel standing on the floor._1.png,SD2.1,199-1.png,0,0
199,A squirrel standing on the floor.,199_A squirrel standing on the floor._2.png,SD2.1,199-2.png,0,0
199,A squirrel standing on the floor.,199_A squirrel standing on the floor._3.png,SD2.1,199-3.png,0,0
199,A squirrel standing on the floor.,199_A squirrel standing on the floor._4.png,SD2.1,199-4.png,0,0
200,a white dog with blue eyes playing soccer,200_a white dog with blue eyes playing soccer_0.png,SD2.1,200-0.png,0,0
200,a white dog with blue eyes playing soccer,200_a white dog with blue eyes playing soccer_1.png,SD2.1,200-1.png,1,1
200,a white dog with blue eyes playing soccer,200_a white dog with blue eyes playing soccer_2.png,SD2.1,200-2.png,1,1
200,a white dog with blue eyes playing soccer,200_a white dog with blue eyes playing soccer_3.png,SD2.1,200-3.png,1,1
200,a white dog with blue eyes playing soccer,200_a white dog with blue eyes playing soccer_4.png,SD2.1,200-4.png,1,1
201,a white dog playing soccer,201_a white dog playing soccer_0.png,SD2.1,201-0.png,0,0
201,a white dog playing soccer,201_a white dog playing soccer_1.png,SD2.1,201-1.png,0,0
201,a white dog playing soccer,201_a white dog playing soccer_2.png,SD2.1,201-2.png,1,1
201,a white dog playing soccer,201_a white dog playing soccer_3.png,SD2.1,201-3.png,2,2
201,a white dog playing soccer,201_a white dog playing soccer_4.png,SD2.1,201-4.png,1,1
202,a white dog with blue eyes,202_a white dog with blue eyes_0.png,SD2.1,202-0.png,0,0
202,a white dog with blue eyes,202_a white dog with blue eyes_1.png,SD2.1,202-1.png,0,0
202,a white dog with blue eyes,202_a white dog with blue eyes_2.png,SD2.1,202-2.png,0,0
202,a white dog with blue eyes,202_a white dog with blue eyes_3.png,SD2.1,202-3.png,0,0
202,a white dog with blue eyes,202_a white dog with blue eyes_4.png,SD2.1,202-4.png,0,0
203,a dog,203_a dog_0.png,SD2.1,203-0.png,3,3
203,a dog,203_a dog_1.png,SD2.1,203-1.png,2,2
203,a dog,203_a dog_2.png,SD2.1,203-2.png,3,3
203,a dog,203_a dog_3.png,SD2.1,203-3.png,1,1
203,a dog,203_a dog_4.png,SD2.1,203-4.png,0,0
204,a dog playing soccer,204_a dog playing soccer_0.png,SD2.1,204-0.png,4,4
204,a dog playing soccer,204_a dog playing soccer_1.png,SD2.1,204-1.png,2,2
204,a dog playing soccer,204_a dog playing soccer_2.png,SD2.1,204-2.png,3,3
204,a dog playing soccer,204_a dog playing soccer_3.png,SD2.1,204-3.png,0,0
204,a dog playing soccer,204_a dog playing soccer_4.png,SD2.1,204-4.png,1,1
205,a black cat reading a book and a white dog playing soccer,205_a black cat reading a book and a white dog playing soccer_0.png,SD2.1,205-0.png,1,1
205,a black cat reading a book and a white dog playing soccer,205_a black cat reading a book and a white dog playing soccer_1.png,SD2.1,205-1.png,2,2
205,a black cat reading a book and a white dog playing soccer,205_a black cat reading a book and a white dog playing soccer_2.png,SD2.1,205-2.png,2,2
205,a black cat reading a book and a white dog playing soccer,205_a black cat reading a book and a white dog playing soccer_3.png,SD2.1,205-3.png,2,2
205,a black cat reading a book and a white dog playing soccer,205_a black cat reading a book and a white dog playing soccer_4.png,SD2.1,205-4.png,2,2
206,a white dog,206_a white dog_0.png,SD2.1,206-0.png,1,1
206,a white dog,206_a white dog_1.png,SD2.1,206-1.png,0,0
206,a white dog,206_a white dog_2.png,SD2.1,206-2.png,0,0
206,a white dog,206_a white dog_3.png,SD2.1,206-3.png,0,0
206,a white dog,206_a white dog_4.png,SD2.1,206-4.png,0,0
207,a dog with blue eyes playing soccer,207_a dog with blue eyes playing soccer_0.png,SD2.1,207-0.png,1,1
207,a dog with blue eyes playing soccer,207_a dog with blue eyes playing soccer_1.png,SD2.1,207-1.png,2,2
207,a dog with blue eyes playing soccer,207_a dog with blue eyes playing soccer_2.png,SD2.1,207-2.png,1,1
207,a dog with blue eyes playing soccer,207_a dog with blue eyes playing soccer_3.png,SD2.1,207-3.png,1,1
207,a dog with blue eyes playing soccer,207_a dog with blue eyes playing soccer_4.png,SD2.1,207-4.png,0,0
208,a cat with green eyes and a dog with blue eyes,208_a cat with green eyes and a dog with blue eyes_0.png,SD2.1,208-0.png,2,2
208,a cat with green eyes and a dog with blue eyes,208_a cat with green eyes and a dog with blue eyes_1.png,SD2.1,208-1.png,1,1
208,a cat with green eyes and a dog with blue eyes,208_a cat with green eyes and a dog with blue eyes_2.png,SD2.1,208-2.png,2,2
208,a cat with green eyes and a dog with blue eyes,208_a cat with green eyes and a dog with blue eyes_3.png,SD2.1,208-3.png,0,0
208,a cat with green eyes and a dog with blue eyes,208_a cat with green eyes and a dog with blue eyes_4.png,SD2.1,208-4.png,3,3
209,a cat reading a book and a dog playing soccer,209_a cat reading a book and a dog playing soccer_0.png,SD2.1,209-0.png,0,0
209,a cat reading a book and a dog playing soccer,209_a cat reading a book and a dog playing soccer_1.png,SD2.1,209-1.png,3,3
209,a cat reading a book and a dog playing soccer,209_a cat reading a book and a dog playing soccer_2.png,SD2.1,209-2.png,1,1
209,a cat reading a book and a dog playing soccer,209_a cat reading a book and a dog playing soccer_3.png,SD2.1,209-3.png,2,2
209,a cat reading a book and a dog playing soccer,209_a cat reading a book and a dog playing soccer_4.png,SD2.1,209-4.png,1,1
210,a black cat reading and a white dog playing,210_a black cat reading and a white dog playing_0.png,SD2.1,210-0.png,1,1
210,a black cat reading and a white dog playing,210_a black cat reading and a white dog playing_1.png,SD2.1,210-1.png,2,2
210,a black cat reading and a white dog playing,210_a black cat reading and a white dog playing_2.png,SD2.1,210-2.png,3,3
210,a black cat reading and a white dog playing,210_a black cat reading and a white dog playing_3.png,SD2.1,210-3.png,4,4
210,a black cat reading and a white dog playing,210_a black cat reading and a white dog playing_4.png,SD2.1,210-4.png,4,4
211,a cat and a dog,211_a cat and a dog_0.png,SD2.1,211-0.png,0,0
211,a cat and a dog,211_a cat and a dog_1.png,SD2.1,211-1.png,1,1
211,a cat and a dog,211_a cat and a dog_2.png,SD2.1,211-2.png,3,3
211,a cat and a dog,211_a cat and a dog_3.png,SD2.1,211-3.png,2,2
211,a cat and a dog,211_a cat and a dog_4.png,SD2.1,211-4.png,4,4
212,a black cat and a white dog,212_a black cat and a white dog_0.png,SD2.1,212-0.png,0,0
212,a black cat and a white dog,212_a black cat and a white dog_1.png,SD2.1,212-1.png,1,1
212,a black cat and a white dog,212_a black cat and a white dog_2.png,SD2.1,212-2.png,2,2
212,a black cat and a white dog,212_a black cat and a white dog_3.png,SD2.1,212-3.png,0,0
212,a black cat and a white dog,212_a black cat and a white dog_4.png,SD2.1,212-4.png,3,3
213,a black cat with green eyes reading a book and a white dog with blue eyes playing soccer,213_a black cat with green eyes reading a book and a white dog with blue eyes playing soccer_0.png,SD2.1,213-0.png,3,3
213,a black cat with green eyes reading a book and a white dog with blue eyes playing soccer,213_a black cat with green eyes reading a book and a white dog with blue eyes playing soccer_1.png,SD2.1,213-1.png,4,4
213,a black cat with green eyes reading a book and a white dog with blue eyes playing soccer,213_a black cat with green eyes reading a book and a white dog with blue eyes playing soccer_2.png,SD2.1,213-2.png,4,4
213,a black cat with green eyes reading a book and a white dog with blue eyes playing soccer,213_a black cat with green eyes reading a book and a white dog with blue eyes playing soccer_3.png,SD2.1,213-3.png,4,4
